wavelength,flux,model,sky
6706.563,9.241,9.319,3.659
6708.107,8.512,9.289,3.6
6709.652,9.34,9.332,3.594
6711.197,9.847,9.294,3.474
6712.743,8.985,9.315,3.364
6714.289,9.389,9.312,3.175
6715.835,8.591,9.299,3.38
6717.381,9.899,9.291,3.363
6718.928,10.142,9.197,3.257
6720.475,9.752,9.156,3.283
6722.023,9.661,9.06,3.117
6723.571,9.336,9.041,3.148
6725.119,9.198,9.097,3.278
6726.668,9.126,9.159,3.115
6728.217,9.328,9.246,3.068
6729.767,10.84,9.318,3.066
6731.316,10.49,9.371,3.279
6732.866,10.703,9.349,3.409
6734.417,10.055,9.314,3.206
6735.968,9.875,9.319,3.091
6737.519,9.885,9.298,3.022
6739.071,9.426,9.287,3.066
6740.622,9.489,9.256,3.28
6742.175,9.602,9.286,3.415
6743.727,9.482,9.291,3.322
6745.28,9.206,9.204,3.388
6746.834,8.833,9.181,3.529
6748.387,8.622,9.268,3.449
6749.941,9.137,9.25,3.157
6751.496,9.759,9.136,3.082
6753.051,9.524,9.121,3.155
6754.606,9.019,9.211,2.977
6756.161,8.856,9.12,2.953
6757.717,8.849,9.035,3.024
6759.273,9.065,8.99,2.986
6760.83,9.192,8.996,3.041
6762.387,8.65,9.034,3.073
6763.944,8.086,9.049,3.114
6765.502,9.21,9.017,2.943
6767.06,8.555,9.075,2.9
6768.618,7.921,8.995,2.955
6770.177,8.665,8.946,3.049
6771.736,9.467,8.932,2.95
6773.295,9.242,8.863,2.96
6774.855,9.27,8.815,2.995
6776.415,8.926,8.841,3.021
6777.976,9.213,8.758,2.945
6779.536,8.828,8.736,3.011
6781.098,8.298,8.802,2.999
6782.659,9.832,8.836,2.973
6784.221,9.078,8.779,3.031
6785.784,9.2,8.738,2.999
6787.346,8.481,8.707,3.063
6788.909,8.853,8.754,3.11
6790.473,9.002,8.815,3.091
6792.036,8.656,8.824,3.067
6793.6,9.593,8.817,2.811
6795.165,8.874,8.698,2.807
6796.73,8.844,8.838,2.813
6798.295,9.877,8.831,2.676
6799.86,9.816,8.753,2.76
6801.426,9.022,8.799,2.929
6802.993,9.024,8.728,2.984
6804.559,8.948,8.742,2.929
6806.126,7.951,8.702,2.893
6807.694,8.372,8.7,2.944
6809.261,9.122,8.71,2.834
6810.829,9.111,8.649,2.826
6812.398,8.738,8.578,2.951
6813.967,8.583,8.623,2.837
6815.536,8.732,8.65,2.863
6817.105,8.391,8.696,2.768
6818.675,8.353,8.708,2.874
6820.245,10.486,8.664,2.768
6821.816,8.774,8.67,2.922
6823.387,8.002,8.584,2.93
6824.958,9.415,8.642,2.714
6826.53,8.886,8.621,3.288
6828.102,8.857,8.538,5.783
6829.674,8.979,8.539,11.023
6831.247,10.719,8.566,14.545
6832.82,9.004,8.536,12.094
6834.394,7.825,8.494,10.703
6835.968,7.763,8.468,12.721
6837.542,8.84,8.461,11.213
6839.116,8.225,8.451,6.534
6840.691,8.207,8.426,4.262
6842.267,7.828,8.418,4.765
6843.842,7.992,8.43,5.57
6845.418,8.916,8.424,4.983
6846.995,8.262,8.382,3.644
6848.572,7.947,8.358,3.037
6850.149,8.573,8.412,3.079
6851.726,7.862,8.368,3.334
6853.304,7.835,8.318,3.465
6854.882,8.266,8.38,3.201
6856.461,8.104,8.409,2.929
6858.04,8.294,8.338,2.971
6859.619,7.777,8.39,3.035
6861.199,7.682,8.395,3.366
6862.779,8.737,8.453,5.808
6864.359,8.691,8.486,12.711
6865.94,8.462,8.468,19.156
6867.521,8.777,8.435,16.417
6869.103,9.347,8.424,7.949
6870.684,8.24,8.473,4.547
6872.267,8.193,8.485,5.831
6873.849,7.867,8.479,5.753
6875.432,7.979,8.461,4.4
6877.015,8.508,8.447,3.064
6878.599,8.462,8.488,2.905
6880.183,8.395,8.495,3.358
6881.768,8.267,8.397,4.454
6883.352,8.592,8.403,5.228
6884.937,9.272,8.458,5.036
6886.523,8.281,8.439,3.64
6888.109,8.181,8.44,3.421
6889.695,8.478,8.417,5.304
6891.282,8.055,8.371,7.447
6892.869,8.505,8.396,6.024
6894.456,8.039,8.364,4.249
6896.044,7.806,8.284,3.278
6897.632,8.166,8.447,3.322
6899.22,8.196,8.448,3.165
6900.809,8.948,8.459,4.831
6902.398,8.897,8.429,7.143
6903.988,9.234,8.384,6.874
6905.577,8.83,8.406,4.62
6907.168,8.597,8.442,3.362
6908.758,8.158,8.279,2.892
6910.349,7.54,8.237,2.977
6911.941,7.874,8.273,4.345
6913.532,8.833,8.292,6.898
6915.124,9.28,8.301,8.181
6916.717,8.371,8.342,6.21
6918.31,8.101,8.257,3.709
6919.903,8.67,8.191,3.066
6921.496,8.487,8.15,3.777
6923.09,7.97,8.119,7.231
6924.685,8.032,8.149,12.036
6926.279,8.281,8.273,12.326
6927.874,8.356,8.237,7.557
6929.47,8.451,8.212,3.87
6931.065,7.945,8.176,2.988
6932.662,7.977,8.193,3.019
6934.258,8.435,8.253,2.906
6935.855,8.059,8.183,2.912
6937.452,8.412,8.226,3.007
6939.05,7.856,8.232,4.304
6940.648,8.885,8.214,6.814
6942.246,8.926,8.235,7.907
6943.845,8.084,8.263,5.874
6945.444,7.86,8.195,3.36
6947.043,7.722,8.211,3.289
6948.643,7.956,8.099,5.668
6950.243,8.005,8.107,12.243
6951.844,9.077,8.218,14.337
6953.445,8.163,8.235,8.62
6955.046,7.514,8.163,4.064
6956.648,8.503,8.187,3.21
6958.25,7.801,8.184,3.513
6959.852,8.525,8.19,3.464
6961.455,8.937,8.186,3.364
6963.058,7.847,8.16,3.28
6964.661,8.944,8.18,3.358
6966.265,8.553,8.165,3.297
6967.869,8.223,8.176,3.339
6969.474,7.786,8.188,4.172
6971.079,8.595,8.233,5.724
6972.684,8.53,8.255,6.383
6974.29,9.831,8.108,4.377
6975.896,8.67,8.123,3.641
6977.502,8.186,8.179,4.131
6979.109,8.05,8.135,7.669
6980.716,8.82,8.15,10.202
6982.324,8.284,8.27,8.1
6983.932,7.852,8.212,4.629
6985.54,8.255,8.247,3.437
6987.149,7.952,8.267,3.375
6988.758,7.915,8.21,3.334
6990.367,7.692,8.183,3.463
6991.977,7.624,8.269,3.308
6993.587,7.917,8.34,3.194
6995.198,8.12,8.242,3.078
6996.809,8.092,8.373,3.186
6998.42,7.405,8.402,3.338
7000.032,8.202,8.312,3.356
7001.644,8.378,8.312,3.301
7003.256,7.783,8.377,3.708
7004.869,8.177,8.406,4.448
7006.482,8.095,8.269,4.748
7008.095,8.128,8.244,3.917
7009.709,8.148,8.308,3.198
7011.323,8.127,8.327,4.223
7012.938,7.99,8.386,5.959
7014.553,7.156,8.394,6.135
7016.168,8.071,8.268,4.305
7017.784,8.777,8.28,2.874
7019.4,8.38,8.403,2.634
7021.017,8.197,8.417,2.8
7022.633,8.199,8.297,2.956
7024.251,8.819,8.297,2.744
7025.868,8.867,8.244,2.779
7027.486,7.897,8.287,2.878
7029.105,8.063,8.324,2.723
7030.723,8.522,8.255,2.896
7032.342,8,8.264,2.991
7033.962,8.468,8.208,2.942
7035.582,8.686,8.195,2.941
7037.202,8.358,8.276,2.837
7038.822,7.882,8.308,2.721
7040.443,8.087,8.238,2.875
7042.065,8.383,8.269,3.58
7043.686,8.248,8.292,3.809
7045.308,9.047,8.292,3.753
7046.931,7.686,8.242,3.829
7048.553,8.623,8.178,5.236
7050.177,9.212,8.159,6.49
7051.8,8.397,8.186,6.378
7053.424,7.932,8.227,4.909
7055.048,7.345,8.196,4.292
7056.673,8.426,8.21,3.756
7058.298,8.481,8.182,3.307
7059.924,9.001,8.076,3.167
7061.549,8.109,8.105,3.017
7063.176,7.892,8.061,3.263
7064.802,8.295,8.045,3.668
7066.429,8.698,8.097,3.839
7068.056,8.174,8.135,4.033
7069.684,8.412,8.097,3.897
7071.312,7.933,8.062,4.08
7072.94,8.651,8.134,3.744
7074.569,7.731,8.083,3.499
7076.198,8.189,8.08,3.701
7077.828,8.277,8.142,3.695
7079.458,8.476,8.156,3.797
7081.088,8.917,8.1,3.674
7082.719,7.898,8.014,3.906
7084.35,7.909,7.998,4.192
7085.981,8.139,7.979,3.918
7087.613,7.868,7.983,3.714
7089.245,7.867,8.009,4.057
7090.878,8.224,7.945,4.66
7092.511,8.149,7.96,4.477
7094.144,8.376,7.909,3.833
7095.778,8.2,8.001,3.366
7097.412,7.447,8.085,3.187
7099.046,8.604,8.022,2.898
7100.681,8.588,8.072,2.862
7102.316,8.615,8.012,3.007
7103.952,7.433,7.939,3.219
7105.588,7.897,7.972,3.242
7107.224,8.093,8.041,3.018
7108.861,7.625,8.054,2.905
7110.498,8.093,8.057,2.929
7112.135,8.092,8.058,3.053
7113.773,8.432,8.086,3.085
7115.411,8.51,8.119,3.007
7117.05,8.947,8.1,3.06
7118.689,7.977,8.053,3.062
7120.328,8.542,8.07,2.858
7121.968,8.628,7.998,2.836
7123.608,8.345,8.004,2.855
7125.248,8.124,8.002,2.844
7126.889,8.202,7.981,3.001
7128.53,7.972,7.99,3.411
7130.172,7.81,7.996,3.649
7131.814,8.546,7.962,3.438
7133.456,8.027,7.965,3.395
7135.099,7.507,7.943,3.726
7136.742,7.615,7.949,3.584
7138.386,7.701,8.009,3.055
7140.029,7.935,7.992,2.926
7141.674,7.954,8.019,3.166
7143.318,8.842,8.02,3.874
7144.963,8.472,7.993,4.567
7146.609,8.143,7.967,4.801
7148.254,8.448,7.963,4.64
7149.901,8.369,7.981,4.208
7151.547,8.48,8.024,3.797
7153.194,7.289,7.997,3.488
7154.841,7.738,7.921,3.044
7156.489,8.553,7.896,2.958
7158.137,7.472,7.947,3.261
7159.785,7.637,7.956,3.413
7161.434,8.047,7.935,3.691
7163.083,7.926,8.029,3.827
7164.733,8.113,8.047,3.674
7166.383,8.477,7.996,3.555
7168.033,7.918,7.987,3.682
7169.684,8.327,7.986,3.831
7171.335,8.244,7.998,3.69
7172.986,7.94,7.987,3.562
7174.638,8.186,7.925,3.495
7176.29,7.75,7.912,3.608
7177.943,8.442,7.959,3.795
7179.596,7.591,7.901,3.658
7181.249,7.236,7.922,3.788
7182.903,8.298,7.928,3.749
7184.557,8.072,7.943,3.472
7186.212,7.613,7.981,3.364
7187.866,7.41,8.022,2.936
7189.522,7.478,8.043,2.725
7191.177,7.616,8.007,2.787
7192.833,7.693,7.989,2.826
7194.49,7.958,8.021,2.696
7196.147,7.951,8.038,2.66
7197.804,7.821,8.02,2.766
7199.461,7.984,8.065,2.762
7201.119,8.261,8.11,2.886
7202.778,8.375,8.023,2.923
7204.436,7.77,7.982,2.894
7206.095,7.846,8.018,2.676
7207.755,7.911,8.044,2.567
7209.415,8.091,8.027,2.667
7211.075,8.006,7.922,2.758
7212.735,7.944,7.941,2.705
7214.396,7.821,8.031,2.553
7216.058,7.865,8.022,2.635
7217.719,7.47,7.933,2.699
7219.382,7.552,8.019,2.638
7221.044,8.118,8.078,2.683
7222.707,8.329,8.06,3.129
7224.37,8.362,8.019,3.423
7226.034,7.586,8.009,3.478
7227.698,8.196,8.046,3.541
7229.362,8.696,8.081,3.293
7231.027,8.388,8.007,3.311
7232.692,7.61,8.014,3.341
7234.358,7.854,8.032,3.589
7236.024,7.961,8.017,3.764
7237.69,8.384,8.01,4.796
7239.357,8.201,8.042,10.548
7241.024,8.061,8.013,22.788
7242.692,8.099,8.006,31.382
7244.36,8.092,7.985,28.041
7246.028,7.93,8.012,27.214
7247.697,9.838,8.118,28.652
7249.366,8.442,8.175,20.417
7251.035,6.93,8.212,8.278
7252.705,8.433,8.174,5.822
7254.375,8.528,8.196,8.227
7256.046,7.973,8.262,9.487
7257.717,8.247,8.274,7.731
7259.388,8.723,8.243,5.164
7261.06,9.106,8.199,3.99
7262.732,7.628,8.137,3.664
7264.404,8.657,8.15,3.781
7266.077,8.258,8.163,3.804
7267.75,8.811,8.092,3.969
7269.424,8.586,8.055,4.493
7271.098,8.845,8.129,4.987
7272.772,8.293,8.08,4.899
7274.447,8.054,8.034,6.04
7276.122,8.953,8.036,17.343
7277.798,9.685,8.035,37.092
7279.474,8.505,8.033,38.895
7281.15,6.548,8.023,21.203
7282.827,6.391,8.087,6.802
7284.504,8.347,8.131,9.468
7286.182,8.764,8.101,16.466
7287.86,7.19,8.034,16.647
7289.538,7.633,8.033,9.435
7291.217,7.687,8.164,4.378
7292.896,8.118,8.152,4.262
7294.575,7.667,8.115,4.528
7296.255,8.15,8.139,5.706
7297.935,8.936,8.187,7.323
7299.616,8.54,8.194,6.686
7301.297,8.469,8.15,4.247
7302.978,8.907,8.124,4.614
7304.66,8.878,8.134,9.076
7306.342,7.908,8.147,11.841
7308.025,8.021,8.123,8.777
7309.708,9.024,8.079,4.646
7311.391,8.368,8.115,3.881
7313.075,8.193,8.143,4.368
7314.759,8.039,8.17,5.605
7316.443,8.766,8.148,15.035
7318.128,9.734,8.109,28.599
7319.813,8.54,8.193,26.733
7321.499,7.837,8.128,12.187
7323.185,8.238,8.066,3.677
7324.871,8.28,8.058,3.019
7326.558,7.163,8.092,3.06
7328.245,7.849,8.119,4.975
7329.933,8.92,8.084,11.125
7331.621,8.249,8.056,15.867
7333.309,8.987,7.964,12.03
7334.998,7.948,7.931,5.852
7336.687,7.752,7.969,3.513
7338.377,8.51,7.988,3.347
7340.067,7.674,7.963,9.106
7341.757,8.816,8.048,25.812
7343.448,9.373,8.155,35.711
7345.139,7.738,8.166,23.854
7346.83,7.919,8.168,8.533
7348.522,7.937,8.225,3.966
7350.214,7.835,8.195,4.023
7351.907,8.542,8.173,4.237
7353.6,8.264,8.29,4.465
7355.293,8.717,8.257,4.311
7356.987,7.803,8.163,4.358
7358.681,10.081,8.211,8.375
7360.376,8.298,8.243,13.53
7362.071,6.56,8.181,12.966
7363.766,7.15,8.213,7.617
7365.462,8.265,8.282,4.363
7367.158,8.823,8.289,4.196
7368.855,8.477,8.235,10.416
7370.552,9.638,8.216,24.268
7372.249,8.361,8.214,29.282
7373.947,8.752,8.264,16.435
7375.645,7.941,8.277,6.04
7377.343,8.262,8.273,4.094
7379.042,8.509,8.31,3.575
7380.742,9.237,8.349,3.327
7382.441,8.87,8.362,3.228
7384.141,8.339,8.43,3.46
7385.842,7.633,8.457,3.333
7387.543,7.969,8.451,3.202
7389.244,8.298,8.462,3.401
7390.946,8.335,8.454,3.95
7392.648,9.424,8.478,8.214
7394.35,8.432,8.483,11.679
7396.053,9.099,8.455,9.792
7397.756,9.032,8.423,4.561
7399.46,8.317,8.392,3.608
7401.164,8.538,8.35,5.432
7402.868,11.607,8.469,16.067
7404.573,7.334,8.502,21.479
7406.278,6.853,8.486,12.544
7407.983,9.282,8.493,4.147
7409.689,8.692,8.521,3.098
7411.396,7.764,8.539,2.8
7413.102,7.477,8.571,3.145
7414.81,8.987,8.499,3.724
7416.517,8.893,8.464,3.251
7418.225,8.253,8.506,3.557
7419.933,8.185,8.557,3.277
7421.642,8.261,8.576,3.123
7423.351,7.782,8.573,3.179
7425.061,9.311,8.58,3.065
7426.77,9.163,8.622,2.764
7428.481,8.023,8.651,3.111
7430.191,8.914,8.625,5.31
7431.902,8.077,8.605,7.626
7433.614,9.364,8.684,6.688
7435.326,8.543,8.672,3.994
7437.038,8.329,8.757,3.604
7438.751,8.626,8.895,6.916
7440.464,10.16,8.917,11.761
7442.177,9.974,8.877,10.693
7443.891,7.031,8.966,5.642
7445.605,7.895,9.059,3.156
7447.32,8.662,9.103,3.013
7449.035,8.69,9.129,2.797
7450.75,9.409,9.182,2.791
7452.466,8.354,9.256,2.895
7454.182,8.976,9.284,2.777
7455.899,8.79,9.216,2.812
7457.616,9.032,9.172,2.802
7459.333,8.861,9.105,2.924
7461.051,8.257,8.99,3.357
7462.769,8.196,8.977,3.704
7464.488,8.737,8.858,4.32
7466.207,9.048,8.762,4.905
7467.926,8.956,8.709,5.435
7469.646,8.192,8.655,5.533
7471.366,8.613,8.584,5.872
7473.086,8.543,8.545,7.793
7474.807,8.091,8.52,9.412
7476.529,8.284,8.479,8.338
7478.25,8.043,8.461,6.016
7479.972,7.207,8.511,7.285
7481.695,8.647,8.611,9.531
7483.418,9.123,8.658,9.926
7485.141,8.22,8.588,9.629
7486.865,8.712,8.624,8.322
7488.589,7.584,8.632,5.53
7490.314,8.398,8.6,3.841
7492.038,7.907,8.615,3.402
7493.764,8.682,8.645,3.74
7495.489,8.556,8.596,4.849
7497.216,8.984,8.535,4.459
7498.942,8.093,8.476,3.337
7500.669,8.927,8.433,3.027
7502.396,7.761,8.41,3.041
7504.124,8.248,8.367,3.058
7505.852,7.801,8.312,3.101
7507.581,8.264,8.35,2.751
7509.309,9.391,8.313,2.748
7511.039,8.566,8.286,2.866
7512.768,8.175,8.333,2.836
7514.498,8.982,8.232,2.682
7516.229,8.457,8.205,2.858
7517.96,8.439,8.281,3.775
7519.691,8.672,8.306,5.035
7521.423,7.553,8.264,4.367
7523.155,7.292,8.224,6.252
7524.887,8.969,8.199,15.341
7526.62,9.317,8.236,20.914
7528.353,7.89,8.235,15.112
7530.087,7.315,8.205,6.276
7531.821,7.977,8.212,6.989
7533.556,8.147,8.238,7.615
7535.291,8.272,8.182,5.774
7537.026,8.716,8.172,3.584
7538.761,8.34,8.167,3.423
7540.497,7.724,8.163,3.763
7542.234,8.721,8.179,4.189
7543.971,8.444,8.2,4.031
7545.708,8.248,8.187,3.368
7547.446,8.073,8.193,3.047
7549.184,7.433,8.173,3.04
7550.922,7.492,8.219,2.92
7552.661,8.693,8.242,2.961
7554.4,8.029,8.193,3.094
7556.14,8.167,8.241,3.379
7557.88,8.361,8.225,4.694
7559.621,8.536,8.187,6.193
7561.361,7.906,8.177,5.612
7563.103,7.412,8.171,4.096
7564.844,8.078,8.157,3.251
7566.586,8.099,8.167,3.195
7568.329,8.201,8.069,3.786
7570.072,7.709,8.068,4.621
7571.815,8.407,8.113,8.365
7573.559,9.181,8.115,14.309
7575.303,8.25,8.088,14.703
7577.047,8.767,8.109,7.96
7578.792,7.862,8.084,4.276
7580.537,8.065,8.113,3.063
7582.283,8.085,8.094,2.881
7584.029,8.681,8.023,2.77
7585.776,7.308,7.994,3.853
7587.523,8.722,8.046,6.46
7589.27,7.778,8.083,7.684
7591.018,8.109,8.027,4.595
7592.766,8.468,7.991,3.127
7594.514,7.807,8.005,2.81
7596.263,7.962,8.01,3.218
7598.012,8.297,7.965,5.476
7599.762,7.851,7.906,12.288
7601.512,7.948,7.998,16.244
7603.263,8.224,8.035,11.626
7605.014,7.627,8.027,6.687
7606.765,8.558,8.058,6.1
7608.517,8.646,8.031,6.052
7610.269,7.957,8.074,6.241
7612.021,7.717,7.988,6.116
7613.774,6.963,7.926,5.581
7615.528,8.812,7.958,4.745
7617.281,8.648,7.965,4.617
7619.036,8.196,7.851,5.978
7620.79,8.557,7.904,7.035
7622.545,7.14,7.966,6.857
7624.3,7.986,7.921,6.352
7626.056,8.771,7.888,5.832
7627.812,6.961,7.934,6.641
7629.569,6.622,7.893,11.705
7631.326,7.855,7.936,14.157
7633.083,8.752,7.854,10.53
7634.841,7.091,7.817,5.516
7636.599,7.269,7.89,4.548
7638.358,7.948,7.951,4.192
7640.117,8.383,7.894,3.645
7641.876,7.989,7.871,3.943
7643.636,5.188,7.918,4.318
7645.396,8.354,7.952,3.877
7647.157,7.802,7.954,3.769
7648.918,8.909,7.947,3.481
7650.679,7.112,7.929,3.375
7652.441,7.618,7.96,3.886
7654.203,7.377,8.009,4.814
7655.966,7.535,8.023,5.478
7657.729,9.057,8.018,4.566
7659.493,6.648,8.017,3.217
7661.256,6.724,7.986,3.375
7663.021,7.009,7.929,5.357
7664.785,8.236,7.973,7.351
7666.55,7.485,7.969,6.258
7668.316,7.109,7.945,3.773
7670.082,7.794,7.995,2.844
7671.848,7.347,8.033,2.648
7673.615,7.706,7.972,2.776
7675.382,8.527,7.947,2.932
7677.15,8.074,7.905,2.737
7678.917,7.314,7.892,2.708
7680.686,7.839,7.955,2.84
7682.455,7.931,7.994,3.323
7684.224,8.178,8.028,3.828
7685.993,8.007,8.022,3.843
7687.763,7.573,8.061,3.972
7689.534,7.899,8.108,4.368
7691.304,7.448,8.071,4.292
7693.076,9.018,7.982,4.316
7694.847,7.903,7.964,4.582
7696.619,8.59,7.985,3.874
7698.392,7.476,8.045,3.695
7700.164,7.852,8.066,4.955
7701.938,8.728,8.049,5.97
7703.711,8.258,8.14,5.087
7705.485,8.182,8.131,3.613
7707.26,8.268,8.178,3.053
7709.035,8.167,8.171,2.985
7710.81,8.806,8.143,4.325
7712.586,8.646,8.193,14.501
7714.362,8.966,8.254,32.394
7716.138,9.462,8.248,39.613
7717.915,10.755,8.325,41.94
7719.692,10.101,8.316,41.616
7721.47,8.813,8.219,25.667
7723.248,9.222,8.174,10.058
7725.027,9.11,8.19,8.881
7726.806,9.127,8.089,12.405
7728.585,8.832,8.036,12.946
7730.365,8.145,7.943,8.641
7732.145,7.58,7.899,4.772
7733.926,8.049,7.972,4.072
7735.707,7.696,7.944,4.792
7737.488,8.497,7.862,5.895
7739.27,7.084,7.903,5.414
7741.052,7.254,7.909,4.31
7742.835,8.337,7.869,3.859
7744.618,8.124,7.85,3.761
7746.401,8.075,7.818,3.715
7748.185,7.586,7.855,4.369
7749.97,6.947,7.872,12.682
7751.754,8.076,7.893,40.541
7753.539,8.846,7.938,52.69
7755.325,6.671,7.964,29.968
7757.111,8.3,7.913,7.045
7758.897,7.833,7.928,6.917
7760.684,8.21,7.905,13.822
7762.471,8.516,7.866,19.615
7764.259,8.308,7.835,14.806
7766.047,8.233,7.843,5.682
7767.835,8.265,7.899,3.379
7769.624,7.577,7.804,3.39
7771.413,7.303,7.804,3.476
7773.203,7.423,7.871,5.528
7774.993,7.665,7.885,9.316
7776.783,6.905,7.843,9.469
7778.574,8.461,7.865,5.291
7780.366,7.598,7.838,6.745
7782.157,8.498,7.878,13.363
7783.949,8.845,7.918,13.778
7785.742,7.303,7.938,6.317
7787.535,8.097,7.965,4.472
7789.328,7.539,7.982,4.919
7791.122,6.858,7.98,5.36
7792.916,7.493,8.045,8.826
7794.711,8.133,8.025,24.549
7796.506,9.106,7.991,39.245
7798.301,8.675,8.03,28.224
7800.097,8.289,7.973,8.687
7801.893,8.309,7.919,3.642
7803.69,7.681,7.897,3.264
7805.487,7.817,7.923,3.271
7807.284,8.146,7.949,4.772
7809.082,8.115,7.91,12.335
7810.881,8.472,7.815,19.039
7812.679,8.531,7.77,14.327
7814.478,7.242,7.714,7.002
7816.278,7.107,7.699,5.286
7818.078,7.829,7.699,5.117
7819.878,6.928,7.696,5.59
7821.679,7.795,7.769,22.171
7823.48,7.966,7.798,46.108
7825.282,7.608,7.72,42.862
7827.084,7.761,7.736,12.365
7828.887,6.795,7.779,4.251
7830.689,8.242,7.738,4.445
7832.493,7.438,7.771,4.399
7834.296,6.823,7.854,3.719
7836.101,7.51,7.943,3.746
7837.905,8.259,7.934,3.611
7839.71,7.599,7.846,3.965
7841.515,7.037,7.817,9.376
7843.321,7.476,7.932,17.046
7845.127,7.503,7.932,14.977
7846.934,6.915,7.84,6.736
7848.741,7.891,7.802,4.124
7850.548,7.336,7.791,6.68
7852.356,8.382,7.758,13.005
7854.165,9.56,7.789,36.119
7855.973,11.148,7.774,50.249
7857.782,9.45,7.773,33.202
7859.592,7.051,7.767,12.115
7861.402,8.083,7.748,17.942
7863.212,8.923,7.766,20.095
7865.023,7.052,7.848,13.288
7866.834,6.712,7.781,5.123
7868.646,7.448,7.754,8.373
7870.458,8.607,7.77,14.671
7872.27,8.701,7.774,22.156
7874.083,7.006,7.754,19.645
7875.896,7.81,7.758,10.307
7877.71,7.481,7.808,5.246
7879.524,7.553,7.785,10.289
7881.339,8.668,7.739,16.725
7883.154,7.958,7.712,17.125
7884.969,7.646,7.732,13.08
7886.785,7.136,7.798,8.308
7888.601,7.387,7.704,7.482
7890.418,7.801,7.72,19.385
7892.235,8.463,7.767,30.144
7894.052,7.468,7.78,23.131
7895.87,7.371,7.781,8.389
7897.688,7.35,7.792,5.682
7899.507,6.139,7.796,5.169
7901.326,6.714,7.786,4.178
7903.146,7.262,7.784,3.712
7904.966,7.641,7.773,3.928
7906.786,7.491,7.741,4.253
7908.607,7.336,7.733,4.287
7910.428,7.266,7.777,4.819
7912.25,7.66,7.753,9.085
7914.072,8.79,7.758,29.894
7915.895,9.533,7.778,51.571
7917.717,7.212,7.747,40.023
7919.541,7.138,7.732,16.138
7921.365,7.551,7.809,17.145
7923.189,7.103,7.822,27.738
7925.013,7.175,7.791,21.785
7926.838,6.344,7.798,8.223
7928.664,7.381,7.84,4.453
7930.49,7.78,7.823,6.177
7932.316,7.488,7.825,17.352
7934.143,9.034,7.843,22.196
7935.97,8.164,7.853,13.928
7937.797,6.682,7.859,5.044
7939.625,7.772,7.849,3.457
7941.454,7.455,7.793,3.533
7943.282,6.582,7.833,3.921
7945.112,7.511,7.87,4.14
7946.941,7.709,7.909,4.674
7948.771,8.468,7.919,6.893
7950.602,9.282,7.892,12.48
7952.433,7.501,7.908,13.499
7954.264,7.968,7.885,7.54
7956.096,7.618,7.883,3.834
7957.928,6.674,7.898,3.081
7959.76,7.777,7.927,2.803
7961.594,8.146,7.923,3.297
7963.427,8.568,7.824,4.142
7965.261,8.115,7.887,20.609
7967.095,10.267,7.894,39.558
7968.93,7.816,7.837,31.284
7970.765,6.737,7.849,11.07
7972.6,6.774,7.915,6.323
7974.436,7.812,7.851,4.135
7976.273,8.246,7.998,4.463
7978.11,8.516,8.034,7.648
7979.947,8.257,8.049,15.019
7981.785,8.316,8.09,20.084
7983.623,7.608,8.139,15.406
7985.461,7.291,8.267,6.38
7987.3,8.01,8.447,3.67
7989.139,7.872,8.642,3.919
7990.979,7.562,8.821,4.741
7992.819,8.806,8.883,9.284
7994.66,8.796,8.779,37.441
7996.501,10.977,8.612,45.539
7998.343,7.618,8.433,22.587
8000.184,9.967,8.282,5.7
8002.027,8.489,8.181,5.046
8003.87,8.306,8.16,4.621
8005.713,7.898,8.17,4.314
8007.556,7.971,8.091,3.925
8009.4,7.692,8.068,3.458
8011.245,7.268,8.075,3.296
8013.09,6.895,8.028,4.769
8014.935,7.15,7.955,11.256
8016.781,7.919,7.926,15.421
8018.627,6.794,7.928,10.795
8020.473,6.543,7.95,5.496
8022.32,7.7,7.972,6.676
8024.168,7.449,7.999,5.95
8026.016,7.203,8.002,14.841
8027.864,8.247,8.006,31.001
8029.713,7.51,8.087,29.285
8031.562,8.564,8.004,13.57
8033.411,7.695,8.057,6.698
8035.261,7.59,8.069,4.71
8037.112,6.626,7.994,4.112
8038.962,8.11,7.975,3.529
8040.814,8.348,8.04,3.085
8042.665,8.018,7.978,3.48
8044.517,8.29,8.085,3.389
8046.37,8.161,8.1,3.108
8048.223,8.495,8.083,3.011
8050.076,8.445,8.183,2.955
8051.93,7.007,8.175,5.76
8053.784,8.203,8.118,10.101
8055.639,7.832,8.211,9.495
8057.494,8.459,8.233,5.095
8059.35,7.886,8.183,3.1
8061.206,9.036,8.175,4.874
8063.062,7.906,8.169,12.225
8064.919,8.061,8.279,17.776
8066.776,8.076,8.287,12.106
8068.634,8.241,8.323,4.903
8070.492,7.073,8.425,3.24
8072.35,9.303,8.542,2.842
8074.209,8.38,8.654,3.059
8076.069,9.869,8.55,2.904
8077.928,8.496,8.506,3.507
8079.789,8.376,8.497,3.995
8081.649,7.895,8.471,3.597
8083.51,8.54,8.431,3.193
8085.372,9.494,8.393,3.686
8087.234,9.144,8.379,4.406
8089.096,9.402,8.346,4.051
8090.959,8.857,8.294,3.219
8092.822,9.131,8.245,3.18
8094.686,9.028,8.216,5.101
8096.55,8.314,8.205,6.228
8098.414,7.946,8.203,4.825
8100.279,8.141,8.187,3.25
8102.145,7.731,8.235,4.528
